personID,name,dOB,pOB,height,weight,handedness,pid
1882,Conor Garland,1996-03-11,"Scituate, Massachusetts",178,74,R,g/garlaco01
1883,Ilya Lyubushkin,1994-04-06,"Moscow, Russian Federation",188,91,R,l/lyubuil01
1884,Hunter Miska,1995-07-07,"North Branch, Minnesota",185,79,None,m/miskahu01
1885,Jeremy Colliton,1985-01-13,"Blackie, Alberta",188,88,R,/coaches/collije01c.html
1886,Alexandre Fortin,1997-02-25,"Blainville, Quebec",185,84,L,f/fortial01
1887,Dennis Gilbert,1996-10-30,"Buffalo, New York",188,97,L,g/gilbede01
1888,Luke Johnson,1994-09-19,"Grand Forks, North Dakota",180,89,R,j/johnslu01
1889,Henri Jokiharju,1999-06-17,"Oulu, Finland",183,90,R,j/jokihhe01
1890,Dominik Kahun,1995-07-02,"Plana, Czech Republic",180,79,L,k/kahundo01
1891,Jacob Nilsson,1993-10-12,"Morrum, Sweden",178,81,L,n/nilssja01
1892,Nico Sturm,1995-05-03,"Augsburg, Germany",190,93,L,s/sturmni01
1893,Scott Gordon,1963-02-06,"Brockton, United States",178,79,L,/coaches/gordosc01c.html
1894,Nicolas Aube-Kubel,1996-05-10,"Slave Lake, Alberta",180,97,R,a/aubekni01
1895,Mark Friedman,1995-12-25,"Toronto, Ontario",180,83,R,f/friedma01
1896,Carter Hart,1998-08-13,"Sherwood Park, Alberta",188,85,L,h/hartca01
1897,Philippe Myers,1997-01-25,"Moncton, New Brunswick",196,95,R,m/myersph01
1898,Mikhail Vorobyev,1997-01-05,"Ufa, Russian Federation",188,87,L,v/vorobmi01
1899,Guillaume Brisebois,1997-07-21,"Longueuil, Quebec",188,79,L,b/brisegu01
1900,Michael Dipietro,1999-06-09,"Windsor, Ontario",183,91,L,d/dipiemi01
1901,Quinn Hughes,1999-10-14,"Orlando, Florida",178,79,L,h/hughequ01
1902,Zack MacEwen,1996-07-08,"Charlottetown, Prince Edward Island",190,92,R,m/macewza01
1903,Elias Pettersson,1998-11-12,"Sundsvall, Sweden",188,79,L,p/petteel01
1904,Brogan Rafferty,1995-05-28,"Dundee, Illinois",185,90,R,r/raffebr01
1905,Josh Teves,1995-02-18,"Calgary, Alberta",183,77,L,t/tevesjo01
1906,Bob Murray,1954-11-26,"Kingston, Ontario",178,83,R,/coaches/murrabo02c.html
1907,Kevin Boyle,1992-05-30,"Manalapan, New Jersey",185,89,None,b/boyleke01
1908,Max Comtois,1999-01-08,"Longueuil, Quebec",188,95,L,c/comtoma01
1909,Max Jones,1998-02-17,"Rochester, Michigan",190,97,L,j/jonesma03
1910,Isac Lundestrom,1999-11-06,"Gallivare, Sweden",183,87,L,l/lundeis01
1911,Josh Mahura,1998-05-05,"St. Albert, Alberta",183,83,L,m/mahurjo01
1912,Kiefer Sherwood,1995-03-31,"Columbus, Ohio",183,87,R,s/sherwki01
1913,Sam Steel,1998-02-03,"Ardrossan, Alberta",180,83,L,s/steelsa01
1914,Evan Bouchard,1999-10-20,"Oakville, Ontario",190,87,R,b/bouchev01
1915,Josh Currie,1992-10-29,"Charlottetown, Prince Edward Island",180,86,R,c/currijo01
1916,Joseph Gambardella,1993-12-01,"Staten Island, New York",178,88,L,g/gambajo01
1917,Caleb Jones,1997-06-06,"Arlington, Texas",185,87,L,j/jonesca01
1918,Mikko Koskinen,1988-07-18,"Vantaa, Finland",201,91,L,k/koskimi01
1919,Cooper Marody,1996-12-20,"Brighton, Michigan",183,83,R,m/marodco01
1920,Patrick Russell,1993-01-04,"Birkerod, Denmark",185,92,R,r/russepa01
1921,David Quinn,1966-07-30,"Cranston, United States",185,92,L,/coaches/quinnda01c.html
1922,Timothy Gettinger,1998-04-14,"Cleveland, Ohio",198,98,L,g/gettiti01
1923,Libor Hajek,1998-02-04,"Smrcek, Czech Republic",188,92,L,h/hajekli01
1924,Brett Howden,1998-03-29,"Calgary, Alberta",190,90,L,h/howdebr01
1925,Ryan Lindgren,1998-02-11,"Burnsville, Minnesota",183,86,L,l/lindgry01
1926,William Borgen,1996-12-19,"Moorhead, Minnesota",190,92,R,b/borgewi01
1927,Rasmus Dahlin,2000-04-13,"Lidkoping, Sweden",190,93,L,d/dahlira01
1928,Victor Olofsson,1995-07-18,"Ornskoldsvik, Sweden",180,82,L,o/olofsvi01
1929,Lawrence Pilut,1995-12-30,"Tingsryd, Sweden",180,81,L,p/pilutla01
1930,Jake Chelios,1991-03-08,"Bloomfield Hills, Michigan",188,83,L,c/chelija01
1931,Dennis Cholowski,1998-02-15,"Langley, British Columbia",188,89,L,c/cholode01
1932,Christoffer Ehn,1996-04-04,"Skara, Sweden",190,88,L,e/ehnch01
1933,Kaden Fulcher,1998-09-23,"Brigden, Ontario",190,91,None,f/fulchka01
1934,Taro Hirose,1996-06-30,"Calgary, Alberta",178,73,L,h/hirosta01
1935,Filip Hronek,1997-11-02,"Hradec Kralove, Czech Republic",183,83,R,h/hronefi01
1936,Ryan Kuffner,1996-06-12,"Ottawa, Ontario",185,88,L,k/kuffnry01
1937,Michael Rasmussen,1999-04-17,"Surrey, British Columbia",198,103,L,r/rasmumi01
1938,Libor Sulak,1994-03-04,"Pelhrimov, Czech Republic",188,93,L,s/sulakli01
1939,Filip Zadina,1999-11-27,"Pardubice, Czech Republic",183,85,L,z/zadinfi01
1940,Joey Anderson,1998-06-19,"Roseville, Minnesota",180,86,R,a/anderjo08
1941,Nathan Bastian,1997-12-06,"Kitchener, Ontario",193,92,R,b/bastina01
1942,Mackenzie Blackwood,1996-12-09,"Thunder Bay, Ontario",193,102,L,b/blackma01
1943,Brandon Gignac,1997-11-07,"Repentigny, Quebec",180,77,L,g/gignabr01
1944,Joshua Jacobs,1996-02-15,"Shelby Township, Michigan",188,95,R,j/jacobjo01
1945,Michael McLeod,1998-02-03,"Mississauga, Ontario",188,86,R,m/mcleomi01
1946,Brett Seney,1996-02-28,"London, Ontario",175,70,L,s/seneybr01
1947,Colton White,1997-05-03,"London, Ontario",185,85,L,w/whiteco03
1948,Egor Yakovlev,1991-09-17,"Magnitogorsk, USSR",183,86,L,y/yakoveg01
1949,Jaret Anderson-Dolan,1999-09-12,"Calgary, Alberta",180,85,L,a/anderja01
1950,Carl Grundstrom,1997-12-01,"Umea, Sweden",183,90,L,g/grundca01
1951,Blake Lizotte,1997-12-13,"Lindstrom, Minnesota",173,83,L,l/lizotbl01
1952,Matt Luff,1997-05-05,"Oakville, Ontario",188,88,R,l/luffma01
1953,Calvin Petersen,1994-10-19,"Waterloo, Iowa",185,83,R,p/peterca01
1954,Sheldon Rempal,1995-08-07,"Calgary, Alberta",178,74,R,r/rempash01
1955,Matt Roy,1995-03-01,"Detroit, Michigan",185,90,R,r/royma04
1956,Austin Wagner,1997-06-23,"Calgary, Alberta",185,86,L,w/wagneau01
1957,Sean Walker,1994-11-13,"Keswick, Ontario",180,88,R,w/walkese01
1958,Marc Crawford,1961-02-13,"Belleville, Ontario",180,83,L,/coaches/crawfma01c.html
1959,Vitaly Abramov,1998-05-08,"Chelyabinsk, Russian Federation",175,77,L,a/abramvi01
1960,Rudolfs Balcers,1997-04-08,"Latvia, Latvia",180,81,L,b/balceru01
1961,Drake Batherson,1998-04-27,"Fort Wayne, Indiana",190,92,R,b/bathedr01
1962,Erik Brannstrom,1999-09-02,"Eksjo, Sweden",175,82,L,b/branner01
1963,Joey Daccord,1996-08-19,"Boston, Massachusetts",188,89,L,d/daccojo01
1964,Marcus Hogberg,1994-11-25,"Orebro, Sweden",196,94,None,h/hogbema01
1965,Maxime Lajoie,1997-11-05,"Quebec City, Quebec",185,88,L,l/lajoima01
1966,Brady Tkachuk,1999-09-16,"Scottsdale, Arizona",193,95,L,t/tkachbr01
1967,Max Veronneau,1995-12-12,"Ottawa, Ontario",183,86,R,v/veronma01
1968,Cameron Hughes,1996-10-09,"Edmonton, Alberta",180,72,L,h/hugheca01
1969,Jack Studnicka,1999-02-18,"Windsor, Ontario",185,77,R,s/studnja01
1970,Klim Kostin,1999-05-05,"Penza, Russian Federation",190,96,L,k/kostikl01
1971,Niko Mikkola,1996-04-27,"Kiiminki, Finland",193,83,L,m/mikkoni01
1972,Austin Poganski,1996-02-16,"St. Cloud, Minnesota",188,91,R,p/poganau01
1973,Jake Walman,1996-02-20,"Toronto, Ontario",185,77,L,w/walmaja01
1974,Mitchell Stephens,1997-02-05,"Peterborough, Ontario",180,86,R,s/stephmi01
1975,Carter Verhaeghe,1995-08-14,"Toronto, Ontario",188,81,L,v/verhaca01
1976,Alexander Volkov,1997-08-02,"Moscow, Russian Federation",185,87,L,v/volkoal01
1977,Martin Kaut,1999-10-02,"Brno, Czech Republic",188,81,R,k/kautma01
1978,Cale Makar,1998-10-30,"Calgary, Alberta",180,84,R,m/makarca01
1979,Conor Timmins,1998-09-18,"St. Catharines, Ontario",188,83,R,t/timmico01
1980,Adam Werner,1997-05-02,"Mariestad, Sweden",196,92,L,w/wernead01
1981,Martin Fehervary,1999-10-06,"Bratislava, Slovakia",188,91,L,f/feherma01
1982,Beck Malenstyn,1998-02-04,"Delta, British Columbia",190,90,L,m/malenbe01
1983,Ilya Samsonov,1997-02-22,"Magnitogorsk, Russian Federation",190,90,L,s/samsoil01
1984,Connor Bunnaman,1998-04-16,"Guelph, Ontario",185,99,L,b/bunnaco01
1985,Joel Farabee,2000-02-25,"Syracuse, New York",183,83,L,f/farabjo01
1986,Morgan Frost,1999-05-14,"Aurora, Ontario",183,86,L,f/frostmo01
1987,David Kase,1997-01-28,"Kadan, Czech Republic",180,77,L,k/kaseda01
1988,German Rubtsov,1998-06-27,"Chekhov, Russian Federation",183,80,L,r/rubtsge01
1989,Carsen Twarynski,1997-11-24,"Calgary, Alberta",188,89,L,t/twaryca01
1990,Jake Bischoff,1994-07-25,"Cambridge, Minnesota",183,89,L,b/bischja01
1991,Cody Glass,1999-04-01,"Winnipeg, Manitoba",190,93,R,g/glassco01
1992,Nicolas Hague,1998-12-05,"Kitchener, Ontario",198,97,L,h/hagueni01
1993,Keegan Kolesar,1997-04-08,"Brandon, Manitoba",188,102,R,k/koleske01
1994,Gage Quinney,1995-07-29,"Las Vegas, Nevada",180,90,L,q/quinnga01
1995,Anthony Angello,1996-03-06,"Manlius, New York",196,95,R,a/angelan01
1996,Thomas Di Pauli,1994-04-29,"Woodbridge, Illinois",180,85,L,d/dipauth01
1997,Sam Lafferty,1995-03-06,"Hollidaysburg, Pennsylvania",185,88,R,l/laffesa01
1998,John Marino,1997-05-21,"North Easton, Massachusetts",185,82,R,m/marinjo01
1999,Tyler Benson,1998-03-15,"Edmonton, Alberta",180,86,L,b/bensoty01
2000,Gaetan Haas,1992-01-31,"Bonfol, Switzerland",183,82,R,h/haasga01
2001,William Lagesson,1996-02-22,"Gothenburg, Sweden",190,92,L,l/lageswi01
2002,Joakim Nygard,1993-01-08,"Stockholm, Sweden",183,81,L,n/nygarjo01
2003,Joel Persson,1994-03-04,"Kristianstad, Sweden",180,84,R,p/perssjo02
2004,Rick Bowness,1955-01-25,"Moncton, New Brunswick",185,83,R,/coaches/bowneri01c.html
2005,Nicholas Caamano,1998-09-07,"Hamilton, Ontario",190,92,L,c/caamani01
2006,Rhett Gardner,1996-02-28,"Moose Jaw, Saskatchewan",190,95,L,g/gardnrh01
2007,Joel Kiviranta,1996-03-23,"Vantaa, Finland",180,81,L,k/kivirjo01
2008,Jason Robertson,1999-07-22,"Arcadia, California",190,90,L,r/roberja01
2009,David Ayres,1977-08-12,"Whitby, Ontario",183,91,L,a/ayresda01
2010,Julien Gauthier,1997-10-15,"Pointe-aux-Trembles, Quebec",193,102,R,g/gauthju01
2011,Morgan Geekie,1998-07-20,"Strathclair, Manitoba",190,87,R,g/geekimo01
2012,Eetu Luostarinen,1998-09-02,"Siilinjarvi, Finland",190,86,L,l/luostee01
2013,Emil Bemstrom,1999-06-01,"Nykoping, Sweden",183,87,R,b/bemstem01
2014,Liam Foudy,2000-02-04,"Toronto, Ontario",188,87,L,f/foudyli01
2015,Vladislav Gavrikov,1995-11-21,"Yaroslavl, Russian Federation",190,96,L,g/gavrivl01
2016,Matiss Kivlenieks,1996-08-26,"Riga, Latvia",188,80,L,k/kivlema01
2017,Jakob Lilja,1993-07-23,"Limhamn, Sweden",185,88,L,l/liljaja01
2018,Ryan MacInnis,1996-02-14,"St. Louis, Missouri",193,91,L,m/macinry01
2019,Elvis Merzlikins,1994-04-13,"Riga, Latvia",190,83,L,m/merzlel01
2020,Andrew Peeke,1998-03-17,"Parkland, Florida",190,89,R,p/peekean01
2021,Calvin Thurkauf,1997-06-27,"Zug, Switzerland",188,96,L,t/thurkca01
2022,Sheldon Keefe,1980-09-17,"Brampton, Ontario",180,83,R,/coaches/keefesh01c.html
2023,Adam Brooks,1996-05-06,"Winnipeg, Manitoba",180,81,L,b/brookad01
2024,Pierre Engvall,1996-05-31,"Ljungby, Sweden",196,97,L,e/engvapi01
2025,Kasimir Kaskisuo,1993-10-02,"Vantaa, Finland",188,92,L,k/kaskika01
2026,Egor Korshkov,1996-07-10,"Novosibirsk, Russian Federation",190,81,L,k/korsheg01
2027,Timothy Liljegren,1999-04-30,"Kristianstad, Sweden",183,89,R,l/liljeti01
2028,Mason Marchment,1995-06-18,"Uxbridge, Ontario",193,94,L,m/marchma01
2029,Ilya Mikheyev,1994-10-10,"Omsk, Russian Federation",190,88,L,m/mikheil01
2030,Rasmus Sandin,2000-03-07,"Uppsala, Sweden",180,83,L,s/sandira01
2031,Dmytro Timashov,1996-10-01,"Kirovograd, Ukraine",178,87,L,t/timasdm01
2032,Cole Bardreau,1993-07-22,"Fairport, New York",183,86,R,b/bardrco01
2033,Kieffer Bellows,1998-06-10,"Edina, Minnesota",185,88,L,b/belloki01
2034,Noah Dobson,2000-01-07,"Summerside, Prince Edward Island",193,88,R,d/dobsono01
2035,Otto Koivula,1998-09-01,"Nokia, Finland",196,102,L,k/koivuot01
2036,Oliver Wahlstrom,2000-06-13,"Portland, Maine",188,92,R,w/wahlsol01
2037,Andrei Chibisov,1993-02-26,"Prokopyevsk, Russian Federation",193,102,L,c/chibian01
2038,David Gustafsson,2000-04-11,"Tingsryd, Sweden",188,88,L,g/gustada01
2039,Jansen Harkins,1997-05-23,"Cleveland, Ohio",188,88,L,h/harkija01
2040,Ville Heinola,2001-03-02,"Honkajoki, Finland",183,82,L,h/heinovi01
2041,Joona Luoto,1997-09-26,"Tampere, Finland",190,87,L,l/luotojo01
2042,C.J. Suess,1994-03-17,"St. Paul, Minnesota",180,86,L,f/frankcl01
2043,Geoff Ward,1962-04-08,"Waterloo, Ontario",None,None,None,/coaches/wardge99c.html
2044,Alexander Yelesin,1996-02-07,"Yarosalvl, Russian Federation",183,88,R,y/yelesal01
2045,Adam Fox,1998-02-17,"Jericho, New York",None,None,R,f/foxad01
2046,Kaapo Kakko,2001-02-13,"Turku, Finland",190,90,L,k/kakkoka01
2047,Igor Shesterkin,1995-12-30,"Moscow, Russian Federation",188,82,L,s/shestig01
2048,Mathieu Olivier,1997-02-11,"Biloxi, Mississippi",188,95,R,o/olivima01
2049,Yakov Trenin,1997-01-13,Russian Federation,188,91,L,t/treniya01
2050,Aleksi Saarela,1997-01-07,"Helsinki, Finland",178,90,L,s/saareal01
2051,Dean Evason,1964-08-22,"Flin Flon, Manitoba",178,81,R,/coaches/evasode01c.html
2052,Kaapo Kahkonen,1996-08-16,"Helsinki, Finland",188,97,L,k/kahkoka01
2053,Gerald Mayhew,1992-12-31,"Wyandotte, Michigan",175,77,R,m/mayhege01
2054,Brennan Menell,1997-05-24,"Woodbury, Minnesota",180,80,R,m/menelbr01
2055,Jordan Gross,1995-05-09,"Maple Grove, Minnesota",178,86,R,g/grossjo01
2056,Barrett Hayton,2000-06-09,"Peterborough, Ontario",185,87,L,h/haytoba01
2057,Nicolas Beaudin,1999-10-09,"Chateauguay, Quebec",180,76,L,b/beaudni01
2058,Adam Boqvist,2000-08-15,"Falun, Sweden",180,81,R,b/boqviad01
2059,Lucas Carlsson,1997-07-05,"Gavle, Sweden",183,85,L,c/carlslu01
2060,Kirby Dach,2001-01-21,"Fort Saskatchewan, Alberta",193,89,R,d/dachki01
2061,Brandon Hagel,1998-08-27,"Saskatoon, Saskatchewan",180,78,L,h/hagelbr01
2062,Dominik Kubalik,1995-08-21,"Plzen, Czech Republic",188,81,L,k/kubaldo01
2063,Anton Wedin,1993-03-01,"Sundsvall, Sweden",None,None,L,w/wedinan01
2064,Jake Evans,1996-06-02,"Toronto, Ontario",185,82,R,e/evansja02
2065,Cale Fleury,1998-11-19,"Calgary, Alberta",185,96,R,f/fleurca01
2066,Otto Leskinen,1997-02-06,"Pieksamaki, Finland",180,83,L,l/leskiot01
2067,Cayden Primeau,1999-08-11,"Farmington Hills, Michigan",None,None,L,p/primeca01
2068,Nick Suzuki,1999-08-10,"London, Ontario",180,91,R,s/suzukni01
2069,Lukas Vejdemo,1996-01-25,"Stockholm, Sweden",188,88,L,v/vejdelu01
2070,Rasmus Asplund,1997-12-03,"Filipstad, Sweden",180,85,L,a/asplura01
2071,Jonas Johansson,1995-09-19,"Gavle, Sweden",196,99,L,j/johanjo03
2072,Dalton Smith,1992-06-30,"Oshawa, Ontario",188,93,None,s/smithda03
2073,Alain Nasreddine,1975-07-10,"Montreal, Quebec",185,92,L,/coaches/nasreal01c.html
2074,Jesper Boqvist,1998-10-30,"Falun, Sweden",183,81,L,b/boqvije01
2075,Nikita Gusev,1992-07-08,"Moscow, Russian Federation",175,73,R,g/gusevni01
2076,Jack Hughes,2001-05-14,"Orlando, Florida",180,79,L,h/hugheja03
2077,Gilles Senn,1996-03-01,"Visp, Switzerland",196,86,R,s/senngi01
2078,Jani Hakanpaa,1992-03-31,Finland,201,100,None,h/hakanja01
2079,Michael Anderson,1999-05-25,"Fridley, Minnesota",None,None,L,a/andermi02
2080,Tobias Bjornfot,2001-04-06,"Upplands Vasby, Sweden",183,92,L,b/bjornto01
2081,Kale Clague,1998-06-05,"Regina, Saskatchewan",183,81,L,c/claguka01
2082,Nikolai Prokhorkin,1993-09-17,"Chelyabinsk, Russian Federation",None,None,None,p/prokhni01
2083,Gabriel Vilardi,1999-08-16,"Kingston, Ontario",190,90,R,v/vilarga01
2084,Lean Bergmann,1998-10-04,"Iserlohn, Germany",188,92,L,b/bergmle01
2085,Joachim Blichfeld,1998-07-17,"Frederikshavn, Denmark",188,86,R,b/blichjo01
2086,Mario Ferraro,1998-09-17,"Toronto, Ontario",180,83,L,f/ferrama01
2087,Noah Gregor,1998-07-28,"Beaumont, Alberta",183,83,L,g/gregono01
2088,Joel Kellman,1994-05-25,"Karlskrona, Sweden",180,79,L,k/kellmjo01
2089,Nikolai Knyzhov,1998-03-20,"Moscow, Russian Federation",190,90,L,k/knyzhni01
2090,Maxim Letunov,1996-02-20,"Moscow, Russian Federation",193,81,L,l/letunma01
2091,Alexander True,1997-07-17,Denmark,196,90,None,t/trueal01
2092,Danil Yurtaykin,1997-07-01,"Belovo, Russian Federation",180,77,L,y/yurtada01
2093,D.J. Smith,1977-05-13,"Windsor, Ontario",185,92,L,/coaches/smithdj01c.html
2094,J.C. Beaudin,1997-03-25,"Longueuil, Quebec",185,88,R,b/beaudje01
2095,Jonathan Davidsson,1997-03-12,"Tyreso, Sweden",180,83,R,d/davidjo03
2096,Joshua Norris,1999-05-05,"Oxford, Michigan",185,91,L,n/norrijo01
2097,Scott Sabourin,1992-07-30,"Orleans, Ontario",190,92,R,s/sabousc01
2098,Gustav Lindstrom,1998-10-20,"Ostervala, Sweden",188,86,R,l/lindsgu01
2099,Givani Smith,1998-02-28,"Toronto, Ontario",188,95,L,s/smithgi01
2100,Dylan Coghlan,1998-02-19,"Duncan, British Columbia",188,86,R,c/coghldy01
2101,Peyton Krebs,2001-01-26,"Calgary, Alberta",180,82,L,k/krebspe01
2102,Logan Thompson,1997-02-25,"Calgary, Alberta",193,91,L,t/thomplo01
2103,Kyle Burroughs,1995-07-12,"Vancouver, British Columbia",183,87,R,b/burroky01
2104,Bowen Byram,2001-06-13,"Cranbrook, British Columbia",185,86,L,b/byrambo01
2105,Keaton Middleton,1998-02-10,"Edmonton, Alberta",196,106,L,m/middlke01
2106,Alex Newhook,2001-01-28,"St. Johns, Newfoundland and Labrador",178,86,L,n/newhoal01
2107,Joey Keane,1999-07-02,"Chicago, Illinois",183,84,R,k/keanejo01
2108,Steven Lorentz,1996-04-13,"Kitchener, Ontario",193,93,L,l/lorenst01
2109,Grigori Denisenko,2000-06-24,"Novosibirsk, Russian Federation",180,86,R,d/denisgr01
2110,Aleksi Heponiemi,1999-01-09,"Tampere, Finland",178,70,L,h/heponal01
2111,Matt Kiersted,1998-04-14,"Elk River, Minnesota",183,82,L,k/kiersma01
2112,Spencer Knight,2001-04-19,"Stamford, Connecticut",190,87,L,k/knighsp01
2113,Philippe Maillet,1992-11-07,"Lachenaie, Quebec",178,78,L,m/maillph01
2114,Connor McMichael,2001-01-15,"Ajax, Ontario",183,83,L,m/mcmicco01
2115,Garrett Pilon,1998-04-13,"Kindersley, Saskatchewan",183,86,R,p/pilonga01
2116,Brian Pinho,1995-05-11,"Beverly, Massachusetts",185,86,None,p/pinhobr01
2117,Vitek Vanecek,1996-01-09,"Havlickuv Brod, Czech Republic",188,84,None,v/vanecvi01
2118,Alexander Barabanov,1994-06-17,"St. Petersburg, Russian Federation",178,87,L,b/barabal01
2119,Mikko Lehtonen,1994-01-16,"Turku, Finland",183,88,L,l/lehtomi03
2120,Nicholas Robertson,2001-09-11,"Pasadena, California",175,74,L,r/roberni01
2121,Pierre-Olivier Joseph,1999-07-01,"Laval, Quebec",188,83,L,j/joseppi01
2122,Drew O'Connor,1998-06-09,"Wayne, New Jersey",190,90,L,o/oconndr01
2123,Radim Zohorna,1996-04-29,"Havlickuv Brod, Czech Republic",198,99,L,z/zohorra01
2124,Alex Barre-Boulet,1997-05-21,"Montmagny, Quebec",178,81,L,b/barreal01
2125,Ross Colton,1996-09-11,"Robbinsville, New Jersey",183,86,L,c/coltoro01
2126,Callan Foote,1998-12-13,"Denver, Colorado",193,102,R,f/footeca01
2127,Ben Thomas,1996-05-28,"Calgary, Alberta",185,84,R,t/thomabe01
2128,Daniel Walcott,1994-02-19,"Ile Perrot, Quebec",185,79,L,w/walcoda01
2129,Calen Addison,2000-04-11,"Brandon, Manitoba",180,81,R,a/addisca01
2130,Kirill Kaprizov,1997-04-26,"Novokuznetsk, Russian Federation",178,91,L,k/kapriki01
2131,Jack Ahcan,1997-05-18,"Savage, Minnesota",173,83,L,a/ahcanja01
2132,Oskar Steen,1998-03-09,"Karlstad, Sweden",175,90,R,s/steenos01
2133,Jeremy Swayman,1998-11-24,"Anchorage, Alaska",188,83,L,s/swaymje01
2134,Daniel Vladar,1997-08-20,"Prague, Czech Republic",196,83,L,v/vladada01
2135,Ryan McLeod,1999-09-21,"Mississauga, Ontario",188,90,L,m/mcleory01
2136,Stuart Skinner,1998-11-01,"Edmonton, Alberta",193,93,L,s/skinnst01
2137,Ilya Sorokin,1995-08-04,Russian Federation,190,88,L,s/sorokil01
2138,Frederic Allard,1997-12-27,"St. Sauveur, Quebec",185,81,R,a/allarfr01
2139,Jeremy Davies,1996-12-04,"Sainte-Anne-de-Bellevue, Quebec",180,81,None,d/davieje01
2140,David Farrance,1999-06-23,"Rochester, New York",180,85,L,f/farrada01
2141,Tanner Jeannot,1997-05-29,"Estevan, Saskatchewan",188,94,L,j/jeannta01
2142,Cole Smith,1995-10-28,"Brainerd, Minnesota",190,88,L,s/smithco02
2143,Ville Husso,1995-02-06,"Helsinki, Finland",190,92,R,h/hussovi01
2144,Dakota Joshua,1996-05-15,"Dearburn, Michigan",188,90,L,j/joshuda01
2145,Logan Stanley,1998-05-26,"Kitchener, Ontario",201,104,None,s/stanllo01
2146,Ty Dellandrea,2000-07-21,"Toronto, Ontario",183,88,R,d/dellaty01
2147,Jake Oettinger,1998-12-18,"Lakeville, Minnesota",196,99,L,o/oettija01
2148,Morgan Barron,1998-12-02,"Halifax, Nova Scotia",193,99,L,b/barromo01
2149,Zachary Jones,2000-10-18,"Richmond, Virginia",180,83,L,j/jonesza01
2150,Vitali Kravtsov,1999-12-23,"Vladivostok, Russian Federation",190,85,L,k/kravtvi01
2151,Alexis Lafreniere,2001-10-11,"St-Eustache, Quebec",188,87,L,l/lafreal01
2152,K'Andre Miller,2000-01-21,"St. Paul, Minnesota",196,95,L,m/milleka01
2153,Tarmo Reunanen,1998-03-01,"Aanekoski, Finland",183,83,L,r/reunata01
2154,Justin Richards,1998-03-17,"Orlando, Florida",180,86,R,r/richaju01
2155,Dominique Ducharme,1973-03-12,"Joliette,",180,86,None,/coaches/duchado99c.html
2156,Alex Belzile,1991-08-31,"St-Eloi, Quebec",183,88,R,b/belzial01
2157,Cole Caufield,2001-01-02,"Stevens Point, Wisconsin",175,73,R,c/caufico01
2158,Alexander Romanov,2000-01-06,"Moscow, Russian Federation",180,83,L,r/romanal01
2159,Jesse Ylonen,1999-10-03,"Scottsdale, Arizona",183,75,R,y/yloneje01
2160,Wade Allison,1997-10-14,"Carman, Manitoba",188,92,R,a/alliswa01
2161,Jackson Cates,1997-09-28,"Stillwater, Minnesota",183,92,L,c/catesja01
2162,Tanner Laczynski,1997-06-01,"Minooka, Illinois",188,92,R,l/laczyta01
2163,Maksim Sushko,1999-02-10,"Drogichin, Belarus",180,95,L,s/sushkma01
2164,Cameron York,2001-01-05,"Anaheim, California",183,83,L,y/yorkca01
2165,Yegor Zamula,2000-03-30,"Chelyabinsk, Russian Federation",196,83,L,z/zamulye01
2166,Mackenzie Entwistle,1999-07-14,"Georgetown, Ontario",190,83,R,e/entwima01
2167,Mike Hardman,1999-02-05,"Hanover, Massachusetts",188,92,L,h/hardmmi01
2168,Reese Johnson,1998-07-10,"Regina, Saskatchewan",185,87,R,j/johnsre01
2169,Wyatt Kalynuk,1997-04-14,"Brandon, Manitoba",185,78,L,k/kalynwy01
2170,Philipp Kurashev,1999-10-12,"Munsingen, Switzerland",183,86,L,k/kurasph01
2171,Kevin Lankinen,1995-04-28,Finland,188,83,L,l/lankike01
2172,Ian Mitchell,1999-01-18,"St. Albert, Alberta",180,78,R,m/mitchia01
2173,Alec Regula,2000-08-06,"West Bloomfield, Michigan",193,94,R,r/regulal01
2174,Pius Suter,1996-05-24,"Zurich, Switzerland",175,79,L,s/suterpi01
2175,Ryan Huska,1975-07-02,"Cranbrook, British Columbia",188,87,L,/coaches/huskary01c.html
2176,Glenn Gawdin,1997-03-25,"Richmond, British Columbia",185,86,R,g/gawdigl01
2177,Connor Mackey,1996-09-12,"Tower Lakes, Illinois",188,88,L,m/mackeco01
2178,Matthew Phillips,1998-04-06,"Calgary, Alberta",170,63,None,p/phillma01
2179,Adam Ruzicka,1999-05-11,"Bratislava, Slovakia",193,91,L,r/ruzicad01
2180,Artyom Zagidulin,1995-08-08,"Magnitogorsk, Russian Federation",188,81,L,z/zagidar01
2181,Jan Jenik,2000-09-15,"Nymburk, Czech Republic",185,74,L,j/jenikja01
2182,Lane Pederson,1997-08-04,"Saskatoon, Saskatchewan",183,86,R,p/pederla01
2183,Ivan Prosvetov,1999-03-05,"Moskva, Russian Federation",196,79,L,p/prosviv01
2184,Victor Soderstrom,2001-02-26,"Gavle, Sweden",183,83,R,s/sodervi01
2185,Olle Alsing,1996-05-01,"Uppsala, Sweden",180,77,L,a/alsinol01
2186,Jacob Bernard-Docker,2000-06-30,"Banff, Alberta",183,86,R,b/bernaja01
2187,Filip Gustavsson,1998-06-07,"Skelleftea, Sweden",188,83,L,g/gustafi01
2188,Parker Kelly,1999-06-14,"Camrose, Alberta",180,76,L,k/kellypa01
2189,Shane Pinto,2000-11-12,"Franklin Square, New York",188,87,R,p/pintosh01
